country,quarter,debt_gdp,fisc_bal,res_gdp,ca_gdp,infl_yoy,reer
colombia,2023Q3,71.36923643260617,-2.694402019417765,15.748898871672225,-2.1221289667234324,10.454199855472245,105.59333333333332
colombia,2023Q4,71.40719967560415,-3.34781853773206,15.404040268233805,-1.9728592693354652,9.172495216075589,106.78333333333335
mexico,2009Q4,41.3273940627237,-4.054894902602079,10.760747637856584,-0.545256859704961,4.72704153454515,122.30333333333333
mexico,2010Q1,41.3273940627237,-3.9302987637113596,10.837377446331672,-0.4424246791779475,4.441884380673445,127.78000000000002
mexico,2010Q2,41.3273940627237,-3.80570262482064,10.908392659594716,-0.339592498650934,4.15672722680174,130.44333333333336
mexico,2010Q3,41.3273940627237,-3.7088574001007126,11.24153939448704,-0.46916752706793996,3.96938998161566,127.21333333333332
mexico,2010Q4,41.3273940627237,-3.612012175380785,11.557048724724586,-0.5987425554849459,3.7820527364295797,130.82333333333335
mexico,2011Q1,41.3273940627237,-3.5151669506608574,11.8562851655877,-0.728317583901952,3.5947154912435,133.75666666666666
mexico,2011Q2,41.3273940627237,-3.41832172594093,12.140476016870362,-0.857892612318958,3.40737824605742,133.75
mexico,2011Q3,41.3273940627237,-3.4778479008773426,12.437905286318918,-0.9958816211157084,3.5834111372187873,127.52
mexico,2011Q4,41.3273940627237,-3.537374075813755,12.732209941867108,-1.133870629912459,3.7594440283801545,118.43333333333334
mexico,2012Q1,41.3273940627237,-3.5969002507501675,13.023438964219393,-1.2718596387092096,3.935476919541522,125.52333333333333
mexico,2012Q2,41.3273940627237,-3.65642642568658,13.311640315655264,-1.40984864750596,4.11150981070289,120.08999999999999
mexico,2012Q3,41.3273940627237,-3.543205379374335,13.380296285583329,-1.6558788861241274,4.0352300323951775,124.82333333333334
mexico,2012Q4,41.3273940627237,-3.42998433306209,13.447029501349643,-1.901909124742295,3.9589502540874646,127.56
mexico,2013Q1,41.3273940627237,-3.316763286749845,13.511919619470692,-2.1479393633604627,3.8826704757797526,131.86666666666667
mexico,2013Q2,41.3273940627237,-3.2035422404376,13.57504195634771,-2.39396960197863,3.80639069747204,134.52333333333334
mexico,2013Q3,41.3273940627237,-3.4057819364628124,13.77046907095548,-2.250807020641285,3.8594470433007277,129.94333333333333
mexico,2013Q4,41.3273940627237,-3.608021632488025,13.963204910389427,-2.10764443930394,3.912503389129415,130.23333333333332
mexico,2014Q1,41.3273940627237,-3.8102613285132376,14.153304687797567,-1.964481857966595,3.9655597349581027,130.41666666666666
mexico,2014Q2,41.3273940627237,-4.01250102453845,14.34082211627761,-1.82131927662925,4.01861608078679,131.47333333333333
mexico,2014Q3,41.3273940627237,-3.789088738884585,14.408663739037761,-2.01578352799841,3.69412222300015,131.28666666666666
mexico,2014Q4,41.3273940627237,-3.56567645323072,14.480484934906446,-2.2102477793675703,3.36962836521351,129.25
mexico,2015Q1,41.3273940627237,-3.3422641675768547,14.556646445581357,-2.40471203073673,3.0451345074268703,123.75333333333333
mexico,2015Q2,41.3273940627237,-3.11885188192299,14.637553972105133,-2.59917628210589,2.72064064964023,119.49333333333334
mexico,2015Q3,41.3273940627237,-2.7444343611208324,14.956777153824682,-2.5176602072723853,2.7459074490993225,112.96333333333332
mexico,2015Q4,41.3273940627237,-2.3700168403186748,15.289872886190187,-2.43614413243888,2.771174248558415,113.28666666666668
mexico,2016Q1,41.3273940627237,-1.9955993195165176,15.637765548310163,-2.354628057605375,2.7964410480175075,106.74333333333334
mexico,2016Q2,41.3273940627237,-1.62118179871436,16.001463511233503,-2.27311198277187,2.8217078474766,104.00666666666666
mexico,2016Q3,41.3273940627237,-1.4272030855736646,15.668753341747113,-2.1541997140159053,3.6266451956549153,100.77
mexico,2016Q4,41.3273940627237,-1.233224372432969,15.347382407684742,-2.0352874452599403,4.43158254383323,98.0
mexico,2017Q1,41.3273940627237,-1.0392456592922734,15.036780735905865,-1.916375176503975,5.236519892011545,98.07666666666667
mexico,2017Q2,41.3273940627237,-0.845266946151578,14.73641592380217,-1.79746290774801,6.04145724018986,106.73666666666668
mexico,2017Q3,41.3273940627237,-1.1622472884056512,14.555336795959542,-1.8641323669549426,5.755930468533773,110.11666666666667
mexico,2017Q4,41.3273940627237,-1.479227630659724,14.379110479705737,-1.930801826161875,5.4704036968776855,104.90666666666668
mexico,2018Q1,41.3273940627237,-1.796207972913797,14.207544475829557,-1.9974712853688072,5.184876925221597,105.30666666666667
mexico,2018Q2,41.3273940627237,-2.11318831516787,14.04045633355372,-2.06414074457574,4.89935015356551,102.02666666666666
mexico,2018Q3,41.3273940627237,-1.98818738706793,14.039542319699724,-1.6223166589429407,4.583502970491748,107.24
mexico,2018Q4,41.3273940627237,-1.86318645896799,14.038645371638772,-1.180492573310142,4.267655787417985,105.00333333333333
mexico,2019Q1,41.3273940627237,-1.73818553086805,14.03776501583179,-0.738668487677343,3.9518086043442224,108.55
mexico,2019Q2,41.3273940627237,-1.61318460276811,14.036900796098736,-0.296844402044544,3.63596142127046,108.56666666666666
mexico,2019Q3,42.454882150797346,-2.119637873806295,14.865497319221188,0.37664249979963704,3.57617960487786,107.57
mexico,2019Q4,43.582370238871,-2.62609114484448,15.75663273125068,1.050129401643818,3.5163977884852597,109.57666666666667
mexico,2020Q1,44.709858326944655,-3.132544415882665,16.71766495228745,1.723616303487999,3.45661597209266,107.27
mexico,2020Q2,45.8373464150183,-3.63899768692085,17.757153264123534,2.39710320533218,3.39683415570006,92.68333333333334
mexico,2020Q3,45.59324876288883,-3.5602141616597422,17.201873789947264,1.7126502465550382,3.9699277359844274,96.78333333333332
mexico,2020Q4,45.34915111075935,-3.4814306363986347,16.69112919518621,1.028197287777896,4.543021316268796,103.26666666666667
mexico,2021Q1,45.105053458629875,-3.4026471111375276,16.21976832561329,0.3437443290007538,5.116114896553163,104.23666666666668
mexico,2021Q2,44.8609558065004,-3.32386358587642,15.783404950451413,-0.340708629776388,5.68920847683753,106.28333333333335
mexico,2021Q3,44.63807689404327,-3.5702347414202578,15.221921440283495,-0.5740982677977184,6.240975405549523,107.18666666666667
mexico,2021Q4,44.41519798158615,-3.816605896964095,14.690769342197576,-0.807487905819049,6.792742334261515,104.89333333333333
mexico,2022Q1,44.19231906912903,-4.062977052507933,14.18755553434497,-1.0408775438403794,7.344509262973507,106.72666666666667
mexico,2022Q2,43.9694401566719,-4.30934820805177,13.710132197123453,-1.27426718186171,7.8962761916855,111.35666666666667
mexico,2022Q3,44.24092517913468,-4.27844472856388,13.19014094774621,-1.1300899328693257,7.304197362050097,113.89999999999999
mexico,2022Q4,44.51241020159745,-4.24754124907599,12.72292240007701,-0.9859126838769414,6.712118532414695,119.7
mexico,2023Q1,44.783895224060224,-4.2166377695881,12.300830858050379,-0.8417354348845573,6.120039702779293,124.18333333333334
mexico,2023Q2,45.055380246523,-4.18573429010021,11.917629527250641,-0.697558185892173,5.52796087314389,131.45666666666668
mexico,2023Q3,46.18408827791545,-4.605726584813527,12.066576451406393,-0.7480131411650011,5.326534625990247,138.08
mexico,2023Q4,47.3127963093079,-5.0257188795268455,12.213157622978096,-0.798468096437829,5.125108378836605,136.47
peru,2009Q4,25.04132860752685,-0.319569727924222,28.85772379292118,-1.507200585853254,2.232276066648005,92.37666666666667
peru,2010Q1,24.361559973610476,0.09229078331346696,29.44050138370483,-1.9616565141744418,1.8802983319885074,94.11666666666667
peru,2010Q2,23.6817913396941,0.504151294551156,29.97053336841126,-2.41611244249563,1.52832059732901,95.66000000000001
peru,2010Q3,22.9413976478739,0.705394469223892,29.55305051094237,-2.3031398622141923,1.98856818633139,96.02666666666666
peru,2010Q4,22.2010039560537,0.9066376438966279,29.167254657862422,-2.190167281932755,2.44881577533377,92.74000000000001
peru,2011Q1,21.4606102642335,1.107880818569364,28.80967013930474,-2.0771947016513175,2.90906336433615,92.48666666666668
peru,2011Q2,20.7202165724133,1.3091239932421,28.47731167256206,-1.96422212136988,3.36931095333853,90.41666666666667
peru,2011Q3,20.344327294001275,1.492782610386255,29.790124865215088,-2.1913223409582625,3.429786452354305,92.75333333333333
peru,2011Q4,19.96843801558925,1.6764412275304101,31.02768687581081,-2.418422560546645,3.49026195137008,97.13666666666667
