date,countryname,bankname,price,mktcap
2016-10-03,mexico,banorte,57.772193908691406,160409077895.77524
2016-10-04,mexico,banorte,58.53358840942383,162523150107.92688
2016-10-05,mexico,banorte,58.046077728271484,161169538040.64786
2016-10-06,mexico,banorte,58.254234313964844,161747501308.26718
2016-10-07,mexico,banorte,58.23231887817383,161686651362.83362
2016-10-10,mexico,banorte,59.859161376953125,166203708574.18503
2016-10-11,mexico,banorte,59.3497428894043,164789267745.0914
2016-10-12,mexico,banorte,58.97726821899414,163755062284.3388
2016-10-13,mexico,banorte,58.29804611206055,161869148240.08694
2016-10-14,mexico,banorte,58.64863204956055,162842577898.0723
2016-10-17,mexico,banorte,59.05944061279297,163983220452.2386
2016-10-18,mexico,banorte,60.20973587036133,167177106456.74194
2016-10-19,mexico,banorte,60.987545013427734,169336755225.0643
2016-10-20,mexico,banorte,61.053279876708984,169519273285.93655
2016-10-21,mexico,banorte,61.74894332885742,171450838029.02545
2016-10-24,mexico,banorte,62.362422943115234,173154212828.7861
2016-10-25,mexico,banorte,62.22002029418945,172758820581.0864
2016-10-26,mexico,banorte,61.22856140136719,170005956339.5008
2016-10-27,mexico,banorte,61.896827697753906,171861450706.94064
2016-10-28,mexico,banorte,61.10258865356445,169656183015.2097
2016-10-31,mexico,banorte,60.97111129760742,169291125709.84625
2016-11-01,mexico,banorte,59.711273193359375,165793085304.46036
2016-11-03,mexico,banorte,58.99919128417969,163815933413.3913
2016-11-04,mexico,banorte,59.90298843383789,166325397873.24268
2016-11-07,mexico,banorte,61.11353302001953,169686570916.59332
2016-11-08,mexico,banorte,62.247406005859375,172834859181.30704
2016-11-09,mexico,banorte,57.61335754394531,159968056132.85748
2016-11-10,mexico,banorte,52.486324310302734,145732441770.53232
2016-11-11,mexico,banorte,51.92213439941406,144165923740.99744
2016-11-14,mexico,banorte,52.398681640625,145489094947.84546
2016-11-15,mexico,banorte,52.48084259033203,145717221340.31683
2016-11-16,mexico,banorte,52.49180221557617,145747651608.93835
2016-11-17,mexico,banorte,51.92213439941406,144165923740.99744
2016-11-18,mexico,banorte,50.12548065185547,139177372130.86884
2016-11-22,mexico,banorte,52.56300354003906,145945347732.7882
2016-11-23,mexico,banorte,52.85333251953125,146751469168.3073
2016-11-24,mexico,banorte,52.990257263183594,147131651577.60098
2016-11-25,mexico,banorte,53.05051803588867,147298970391.8767
2016-11-28,mexico,banorte,53.26414489746094,147892122314.28308
2016-11-29,mexico,banorte,53.422996520996094,148333186444.43875
2016-11-30,mexico,banorte,54.020050048828125,149990952912.6003
2016-12-01,mexico,banorte,53.63662338256836,148926338366.84515
2016-12-02,mexico,banorte,52.524658203125,145838878863.94604
2016-12-05,mexico,banorte,52.6506462097168,146188694555.47507
