countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab
peru,bcp,2008-08-27,2117.072,47005.7269,52630.0469,9169.3867,420.947,989.262,0.42551619287913617,3507.248,2117.072,49122.7989
peru,bcp,2008-11-27,3928.055,45588.325,53269.886,11182.199,271.191,949.006,0.2857632090840311,3753.506,3928.055,49516.38
peru,bcp,2009-02-27,4054.759,47987.190800000004,56166.5977,10983.2451,402.828,1333.535,0.3020753111091947,4124.6479,4054.759,52041.9498
peru,bcp,2009-05-27,4217.381,49542.422,57793.865,11726.811,344.84,1268.606,0.27182592546464385,4034.062,4217.381,53759.803
peru,bcp,2009-08-27,3932.354,45891.679000000004,54171.457,9651.612,193.846,1081.969,0.17916040108358003,4347.424,3932.354,49824.033
peru,bcp,2009-11-27,3838.646,42983.551,51340.857,9518.92,137.965,957.614,0.1440716196713916,4518.66,3838.646,46822.197
peru,bcp,2010-02-27,3552.392,46947.57,55329.238,1960.535,247.85,1973.611,0.12558199158800795,4829.276,3552.392,50499.962
peru,bcp,2010-05-27,6908.401,46939.663,58350.577,9371.341,222.534,983.038,0.2263737515742016,4502.513,6908.401,53848.064
peru,bcp,2010-08-27,6602.213,47323.478,58697.488,9446.45,359.805,1103.559,0.32604056511704405,4771.797,6602.213,53925.691
peru,bcp,2010-11-27,8865.988,51002.244,65134.041,10370.234,332.636,991.817,0.3353804179601681,5265.809,8865.988,59868.231999999996
peru,bcp,2011-02-27,5546.47,59874.25899999999,70959.779,2164.682,294.366,772.886,0.38086600093674877,5539.05,5546.47,65420.72899999999
peru,bcp,2011-05-27,12993.883,54762.494999999995,73095.26,19551.517,372.48,1232.33,0.3022567007213977,5338.882,12993.883,67756.378
peru,bcp,2011-08-27,7075.162,59137.763999999996,71850.026,14541.218,314.318,1241.491,0.25317783213893613,5637.1,7075.162,66212.92599999999
peru,bcp,2011-11-27,7806.15,58020.39800000001,71737.906,13701.591,413.48,1695.782,0.2438285109760571,5911.358,7806.15,65826.54800000001
peru,bcp,2012-02-27,13526.054,52548.40699999999,72382.483,14768.921,338.716,1791.864,0.18902997102458668,6308.022,13526.054,66074.461
peru,bcp,2012-05-27,13486.31,59485.691999999995,79222.786,16387.611,415.564,1857.705,0.2236975192509037,6250.784,13486.31,72972.002
peru,bcp,2012-08-27,14750.093,59778.918,81112.003,14315.185,330.61,1937.322,0.17065309742004686,6582.992,14750.093,74529.011
