countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab
argentina,galicia,2016-11-27,6371.017,173050.03600000002,198001.755,6078.442,1522.658,13439.298,0.11329892379795431,18580.702,6371.017,179421.053
argentina,galicia,2017-02-27,8162.616,213735.31,242250.624,7457.481,1771.996,14122.041,0.1254773300828117,20352.698,8162.616,221897.926
argentina,galicia,2017-05-27,3864.72,230210.198,256028.37,13482.255,1427.808,14574.04,0.09796926590018964,21953.452,3864.72,234074.918
argentina,galicia,2017-08-27,7492.41,222132.08599999998,253173.525,7505.751,2228.211,15870.364,0.14040074947241285,23549.029,7492.41,229624.49599999998
argentina,galicia,2017-11-27,7762.345,231445.185,274402.244,8711.592,2343.25,15697.359,0.1492767031702594,35194.714,7762.345,239207.53
argentina,galicia,2018-02-27,18563.047,265589.76699999993,327309.095,58955.287,2977.492,17178.777,0.17332386350902632,43156.281,18563.047,284152.81399999995
argentina,galicia,2018-05-27,39751.527,468895.775,565246.177,143309.428,3005.171,20269.389,0.14826154848574863,56598.875,39751.527,508647.302
argentina,galicia,2018-08-27,32737.787,343962.04899999994,424654.6,91739.381,2781.636,23504.887,0.11834287907872096,47954.764,32737.787,376699.83599999995
argentina,galicia,2018-11-27,37715.007,427922.57800000004,517801.233,116815.471,4212.406,31870.572,0.13217227478691002,52163.648,37715.007,465637.585
argentina,galicia,2019-02-27,39751.527,468895.775,565246.177,143309.428,4427.821,39344.326,0.11254026819521575,56598.875,39751.527,508647.302
argentina,galicia,2019-05-27,46564.606,510347.72899999993,622519.586,131824.102,10678.327,79099.391,0.13499885226676397,65607.251,46564.606,556912.335
argentina,galicia,2019-08-27,46199.64,524263.247,645970.557,127896.839,9925.415,80239.724,0.12369702318517448,75507.67,46199.64,570462.887
argentina,galicia,2019-11-27,41357.547,530092.982,658248.146,110652.266,2743.794,81105.681,0.033829862053682776,86797.617,41357.547,571450.529
argentina,galicia,2020-02-27,44740.063,521968.45,664125.034,130819.165,4224.107,108774.678,0.03883355094831906,97416.521,44740.063,566708.513
argentina,galicia,2020-05-27,43225.397,608197.846,781497.265,185593.89,11287.925,92260.846,0.12234794595315111,130074.022,43225.397,651423.243
argentina,galicia,2020-08-27,34076.601,714507.757,892993.911,126831.347,8759.2,99488.492,0.08804234363106038,144409.553,34076.601,748584.358
argentina,galicia,2020-11-27,36905.239,753066.4739999999,948631.033,142895.77,7512.915,106605.831,0.07047377173955897,158659.32,36905.239,789971.713
argentina,galicia,2021-02-27,58455.837,1266944.77,1596883.745,264787.06,7985.697,151211.967,0.05281127650432588,271483.138,58455.837,1325400.607
argentina,galicia,2021-05-27,45281.379,922241.986,1172939.615,218222.965,3328.646,134140.75,0.024814577225787095,205416.25,45281.379,967523.365
argentina,galicia,2021-08-27,48730.411,1059253.059,1343198.614,224842.785,14567.881,175657.908,0.08293324886915994,235215.144,48730.411,1107983.47
argentina,galicia,2021-11-27,53850.387,1155812.454,1476068.463,229859.844,17221.774,212127.492,0.08118595962092458,266405.622,53850.387,1209662.841
argentina,galicia,2022-02-27,105670.065,2576172.781,3271221.543,462491.302,24388.687,363903.222,0.06701970613494596,589378.697,105670.065,2681842.846
argentina,galicia,2022-05-27,63130.516,1409958.922,1829556.923,288804.8,10615.886,320548.479,0.03311787980750332,356467.485,63130.516,1473089.438
argentina,galicia,2022-08-27,71087.477,1746975.7480000001,2219103.012,272976.727,11034.85,433796.716,0.025437836647892006,401039.787,71087.477,1818063.225
argentina,galicia,2022-11-27,95050.207,2076313.779,2671603.232,314297.629,26681.8,722933.912,0.03690766134650493,500239.246,95050.207,2171363.986
argentina,galicia,2023-02-27,350982.358,8293072.170000001,10541601.092,1393686.854,135374.748,3365045.848,0.04022968901908405,1897546.564,350982.358,8644054.528
argentina,galicia,2023-05-27,123723.581,2916055.88,3799704.966,495237.6,70308.916,1966859.213,0.03574679648410605,759925.505,123723.581,3039779.461
argentina,galicia,2023-08-27,137368.057,3827928.0270000002,4858912.263,548274.543,215381.196,2759143.345,0.0780608939330044,893616.179,137368.057,3965296.0840000003
argentina,galicia,2023-11-27,164270.954,4843048.087,6266278.836,740242.932,167530.123,3583530.873,0.04675001526071685,1258959.795,164270.954,5007319.041
argentina,galicia,2024-02-27,649650.758,17353154.831,22397168.851,4346311.187,229702.103,5188719.775,0.044269514053685816,4394363.262,649650.758,18002805.589
argentina,galicia,2024-05-27,363796.028,9674155.443,13352725.396,2171906.812,255465.711,2746859.369,0.09300283585067656,3314773.925,363796.028,10037951.471
argentina,galicia,2024-08-27,358041.509,13284936.331,17447116.993,2594257.803,573714.159,3323868.211,0.1726043641265174,3804139.153,358041.509,13642977.84
argentina,galicia,2024-11-27,439449.135,18228110.721999995,23118650.341,6095801.437,221325.7,2619191.542,0.08450153280160524,4451090.484,439449.135,18667559.856999997
argentina,galicia,2025-02-27,1678062.76,33229216.244,42874214.629,8613572.381,830602.181,3816104.558,0.21765708155421037,7966935.625,1678062.76,34907279.004
