country,time,quarter,EMBI,JLoss,D,HHI,HHI_anual,debt,growth_q,gfac,JLoss_bbg,n_banks,JLoss_bbg_dbm
china,24,2013Q4,162.2295081967213,2.276102764025876,-0.0700619217001316,0.4698220499999999,0.9993853,,,0.2165922778964533,3.481967482236681,9,3.481967482236681
china,25,2014Q1,162.63934426229508,2.247741351790893,-0.0643613101746946,0.4698220499999999,0.4058651,,,0.2761338892592706,2.6402837406603505,9,2.6402837406603505
china,26,2014Q2,141.36507936507937,1.6879998115356365,-0.0660545937019772,0.4698220499999999,0.4058651,,,0.2809219903340386,2.317797516590527,9,2.317797516590527
china,27,2014Q3,131.828125,2.180977363585287,-0.0601742425961482,0.4698220499999999,0.4058651,,,0.2449377305395911,2.5086868804492144,9,2.5086868804492144
china,28,2014Q4,140.52459016393442,3.8162069917205903,-0.0551456073345627,0.4698220499999999,0.4058651,,,0.1269823881524198,4.885827162607216,9,4.885827162607216
colombia,0,2007Q4,181.0,2.2157107381355914,,0.6844536999999999,,,,0.8467880873651796,2.1603905758960824,1,
colombia,1,2008Q1,250.9016393442623,3.228571474958053,,0.6844536999999999,,,,0.1458595506905725,2.6145874870671117,1,
colombia,2,2008Q2,192.203125,2.5555927021382296,,0.6844536999999999,,,,0.2791754101888553,2.220162497894749,1,
colombia,3,2008Q3,237.0,4.223156588188127,,0.6844536999999999,,,,0.3437221070395368,2.570224746635992,1,
colombia,4,2008Q4,540.0483870967741,9.115831090873511,0.0550725623225558,0.6844536999999999,,,,-1.8472104481735712,8.15381075587281,1,
colombia,5,2009Q1,487.8524590163934,4.853970913230647,0.0482447119540579,0.6844536999999999,,,,-1.8787802868140628,2.29265057080388,1,
colombia,6,2009Q2,345.6031746031746,2.3932573850856,0.0164109728841465,0.6844536999999999,,,,-0.741476591187151,2.2044845006477143,1,
colombia,7,2009Q3,269.71875,2.2135187013851065,0.0184765623728362,0.6844536999999999,,,,-0.4857941418952642,2.168248795341865,1,
colombia,8,2009Q4,214.30645161290323,2.1869545975032523,-0.0078314719057776,0.6844536999999999,,,,-0.1996806426200117,2.1610039322957637,1,
