countryname,bankname,date,mktcap
colombia,bancolombia,2017-07-11,5300399403.604248
colombia,bancolombia,2017-07-12,5433743747.035767
colombia,bancolombia,2017-07-13,5430172561.669373
colombia,bancolombia,2017-07-14,5376596436.199219
colombia,bancolombia,2017-07-17,5262713774.871826
colombia,bancolombia,2017-07-18,5299309087.554932
colombia,bancolombia,2017-07-19,5195426078.987122
colombia,bancolombia,2017-07-20,5187162161.590576
colombia,bancolombia,2017-07-21,5150565929.519653
colombia,bancolombia,2017-07-24,5139942403.289795
colombia,bancolombia,2017-07-25,5184799794.593811
colombia,bancolombia,2017-07-26,5093348846.557617
colombia,bancolombia,2017-07-27,5135549086.841583
colombia,bancolombia,2017-07-28,5157821651.435852
colombia,bancolombia,2017-07-31,5121088544.101715
colombia,bancolombia,2017-08-01,5191336158.828735
colombia,bancolombia,2017-08-02,5191336158.828735
colombia,bancolombia,2017-08-03,5174946066.932678
colombia,bancolombia,2017-08-04,5071249751.022339
colombia,bancolombia,2017-08-07,5038962141.738892
colombia,bancolombia,2017-08-08,5028114457.014404
colombia,bancolombia,2017-08-09,4924108486.322754
colombia,bancolombia,2017-08-10,4909084246.6604
colombia,bancolombia,2017-08-11,5024647636.324951
colombia,bancolombia,2017-08-14,5018870501.8479
colombia,bancolombia,2017-08-15,4928731813.9140625
colombia,bancolombia,2017-08-16,5119409651.850098
colombia,bancolombia,2017-08-17,4970334112.190186
colombia,bancolombia,2017-08-18,5090518579.432617
colombia,bancolombia,2017-08-21,5113631167.36499
colombia,bancolombia,2017-08-22,5098661689.342163
colombia,bancolombia,2017-08-23,5164548267.413818
colombia,bancolombia,2017-08-24,5090570521.022827
colombia,bancolombia,2017-08-25,5216248419.73114
colombia,bancolombia,2017-08-28,5132396484.153748
colombia,bancolombia,2017-08-29,5237210950.126648
colombia,bancolombia,2017-08-30,5009146696.949463
colombia,bancolombia,2017-08-31,5159113580.34021
colombia,bancolombia,2017-09-01,5389745082.528931
colombia,bancolombia,2017-09-05,5577305434.59375
colombia,bancolombia,2017-09-06,5679521336.381836
colombia,bancolombia,2017-09-07,5633701329.918213
colombia,bancolombia,2017-09-08,5629002205.740601
colombia,bancolombia,2017-09-11,5666598401.758057
colombia,bancolombia,2017-09-12,5497732928.728821
colombia,bancolombia,2017-09-13,5481685613.631775
colombia,bancolombia,2017-09-14,5433540543.689575
colombia,bancolombia,2017-09-15,5441563754.859375
colombia,bancolombia,2017-09-18,5386014553.2890625
colombia,bancolombia,2017-09-19,5368952440.916016
colombia,bancolombia,2017-09-20,5244965542.963623
colombia,bancolombia,2017-09-21,5287052529.758789
colombia,bancolombia,2017-09-22,5393977758.279785
colombia,bancolombia,2017-09-25,5312505967.533112
colombia,bancolombia,2017-09-26,5261180968.990326
colombia,bancolombia,2017-09-27,5270141503.8414
colombia,bancolombia,2017-09-28,5247168142.086029
colombia,bancolombia,2017-09-29,5259803757.522583
colombia,bancolombia,2017-10-02,5372417009.666687
colombia,bancolombia,2017-10-03,5405194834.670654
colombia,bancolombia,2017-10-04,5349001561.689331
colombia,bancolombia,2017-10-05,5368904534.04657
colombia,bancolombia,2017-10-06,5298660000.668945
colombia,bancolombia,2017-10-09,5217881208.901245
colombia,bancolombia,2017-10-10,5223735184.055237
colombia,bancolombia,2017-10-11,5193297048.030701
colombia,bancolombia,2017-10-12,5221393684.521362
colombia,bancolombia,2017-10-13,5244807774.582886
colombia,bancolombia,2017-10-16,5084421167.133728
colombia,bancolombia,2017-10-17,5157004936.852173
colombia,bancolombia,2017-10-18,5336130333.122253
colombia,bancolombia,2017-10-19,5298698004.081726
colombia,bancolombia,2017-10-20,5251602722.110748
colombia,bancolombia,2017-10-23,5225037421.741486
colombia,bancolombia,2017-10-24,5021275007.629395
colombia,bancolombia,2017-10-25,4998914612.503052
colombia,bancolombia,2017-10-26,5009506067.314148
colombia,bancolombia,2017-10-27,4656475621.109009
colombia,bancolombia,2017-10-30,4475253413.352966
colombia,bancolombia,2017-10-31,4442303838.310242
colombia,bancolombia,2017-11-01,4441127717.74292
colombia,bancolombia,2017-11-02,4415238960.914612
colombia,bancolombia,2017-11-03,4352869537.467957
colombia,bancolombia,2017-11-06,4502547127.619873
colombia,bancolombia,2017-11-07,4532740477.218323
