country,time,quarter,EMBI,JLoss,D,HHI,HHI_anual,debt,growth_q,gfac
china,48,2018Q3,186.47619047619048,4.5240371269720105,-0.054199096644735,0.4698220499999999,0.3770797999999999,55.9,,12.856825396825396
china,49,2018Q4,185.8360655737705,4.835636466780571,-0.0458141514983522,0.4698220499999999,0.3770797999999999,56.875,,21.053650793650796
china,50,2019Q1,181.31147540983608,4.420158067641392,-0.0494584715285636,0.4698220499999999,0.3788825,57.85,,16.47
china,51,2019Q2,176.87301587301587,4.114406417585554,-0.0479890986674588,0.4698220499999999,0.3788825,58.825,,15.183015873015872
china,52,2019Q3,181.484375,4.668618398212582,-0.0467964927459216,0.4698220499999999,0.3788825,59.8,,15.96015625
china,53,2019Q4,179.80645161290323,3.2141453317606468,-0.0482259553333177,0.4698220499999999,0.3788825,62.375,,13.98578125
china,54,2020Q1,188.7258064516129,7.111405495479352,0.0706255565147015,0.4698220499999999,0.3851958,64.94999999999999,,31.22451612903226
china,55,2020Q2,237.84126984126985,6.427096807017147,0.0173226945660942,0.4698220499999999,0.3851958,67.52499999999999,,34.493650793650794
china,56,2020Q3,212.234375,13.740669109031586,0.0014105650352036,0.4698220499999999,0.3851958,70.1,,25.80890625
china,57,2020Q4,208.8709677419355,8.4466151870829,-0.0337794348891573,0.4698220499999999,0.3851958,70.6,,25.62171875
china,58,2021Q1,198.81967213114754,6.443245987573634,-0.139786441632972,0.4698220499999999,0.3831989999999999,71.1,,23.20245901639344
china,59,2021Q2,193.53968253968253,8.587417231829752,-0.0706593398752139,0.4698220499999999,0.3831989999999999,71.6,,18.0
china,60,2021Q3,197.78125,11.424878615534254,-0.0321756685411242,0.4698220499999999,0.3831989999999999,72.1,,18.28734375
china,61,2021Q4,194.3548387096774,8.853516092351581,-0.0383668137302427,0.4698220499999999,0.3831989999999999,73.39999999999999,,19.27515625
china,62,2022Q1,199.3548387096774,9.244175537080322,-0.0348929254361768,0.4698220499999999,0.3831989999999999,74.69999999999999,,25.372903225806454
china,63,2022Q2,197.8709677419355,12.857203930622672,0.004318722535985,0.4698220499999999,0.3831989999999999,76.0,,27.3984375
china,64,2022Q3,192.140625,28.971292217897943,-0.0032886659140576,0.4698220499999999,0.3831989999999999,77.3,,24.792727272727273
china,65,2022Q4,185.62295081967213,24.34451851564064,-0.0196999393710642,0.4698220499999999,0.3831989999999999,79.0,,25.00265625
china,66,2023Q1,163.30645161290323,20.41652604814925,-0.0310856498004696,0.4698220499999999,0.3831989999999999,80.69999999999999,,20.6840625
china,67,2023Q2,170.76190476190476,23.001131107615848,-0.0508735038342212,0.4698220499999999,0.3831989999999999,82.39999999999999,,16.44125
china,68,2023Q3,164.71428571428572,28.64408349099314,-0.038079149451759,0.4698220499999999,0.3831989999999999,84.1,,15.01323076923077
china,69,2023Q4,147.58064516129033,25.936512150343447,-0.0561515992996277,0.4698220499999999,0.3831989999999999,85.675,,15.28625
